PROBE_ID	SYMBOL	Patient 1-Tumor.AVG_Signal	Patient 1-Tumor.Detection Pval	Patient 2-Tumor.AVG_Signal	Patient 2-Tumor.Detection Pval	Patient 3-Tumor.AVG_Signal	Patient 3-Tumor.Detection Pval	Patient 4-Tumor.AVG_Signal	Patient 4-Tumor.Detection Pval	Patient 1-Adjacent.AVG_Signal	Patient 1-Adjacent.Detection Pval	Patient 2-Adjacent.AVG_Signal	Patient 2-Adjacent.Detection Pval	Patient 3-Adjacent.AVG_Signal	Patient 3-Adjacent.Detection Pval	Patient 4-Adjacent.AVG_Signal	Patient 4-Adjacent.Detection Pval						
ILMN_1706262	HAGHL	69.97997	0.06638418	60.48531	0.259887	76.32413	0.02966102	56.69921	0.7062147	66.48495	0.1398305	63.85558	0.5621469	61.85675	0.3700565	68.2897	0.1115819						
ILMN_1811238	HAK	127.0794	0	107.5871	0	141.7904	0	107.1486	0	58.6494	0.5720339	65.05576	0.470339	63.36588	0.2824859	61.88698	0.3389831						
ILMN_1719988	HAL	77.33111	0.01129944	73.87337	0.01129944	77.0621	0.02824859	78.15893	0.002824859	79.7381	0.008474576	89.26651	0.004237288	75.97884	0.01553672	85.06717	0.002824859						
ILMN_1729188	HAMP	66.89783	0.1158192	69.40824	0.02824859	73.08389	0.06497175	71.93052	0.03107345	70.84109	0.05225989	80.94051	0.01836158	74.66563	0.0240113	80.69167	0.002824859						
ILMN_1680987	HAND1	132.9028	0	123.0457	0	181.3136	0	130.5924	0	59.84186	0.4788136	62.04716	0.6680791	53.96889	0.8559322	61.52575	0.3644068						
ILMN_1692743	HAND2	72.34866	0.03389831	66.01649	0.06920904	66.11078	0.2980226	62.55168	0.319209	58.56794	0.579096	70.89324	0.1878531	60.15823	0.4858757	60.45361	0.4435028						
ILMN_1674588	HAO1	64.84068	0.1892655	53.38554	0.710452	74.87437	0.03954802	66.37543	0.1483051	62.71624	0.2966102	69.07169	0.2514124	66.673	0.1468927	64.62667	0.2358757						
ILMN_1740402	HAO2	67.32351	0.1045198	51.3857	0.8418079	64.99892	0.3559322	64.66602	0.2076271	64.31801	0.2132768	66.95947	0.3629943	63.41721	0.2782486	72.76731	0.04378531						
ILMN_1767474	HAO2	55.7708	0.7330508	62.59999	0.161017	62.432	0.4985876	55.39836	0.7881356	52.30899	0.9138418	55.70647	0.9350283	57.66339	0.6596045	55.65264	0.7542373						
ILMN_1776861	HAP1	63.58529	0.2443503	66.79826	0.05225989	72.93131	0.07062147	61.92661	0.3573446	61.58168	0.3757062	71.53054	0.1765537	67.47293	0.1257062	61.36549	0.3757062						
ILMN_1654241	HAP1	71.62078	0.04237288	67.35822	0.05084746	66.59496	0.2669491	70.03606	0.05225989	78.67146	0.01129944	81.35997	0.01836158	65.38236	0.180791	62.70089	0.3234463						
ILMN_1678812	HAPLN1	52.9068	0.8884181	49.77066	0.9039548	60.0956	0.6398305	56.6623	0.7076271	52.58876	0.9096045	55.82861	0.9350283	56.35751	0.7330508	55.19328	0.7867231						
ILMN_1678788	HAPLN2	71.36681	0.04378531	74.7629	0.009887005	69.10917	0.1539548	73.8501	0.01694915	77.27998	0.01271186	77.4654	0.0480226	81.30247	0.005649718	75.50371	0.01694915						
ILMN_1654319	HAPLN3	82.82724	0.001412429	80.6862	0.002824859	82.96444	0.004237288	78.70167	0.002824859	100.6115	0	103.2654	0.002824859	95.86948	0.001412429	102.8796	0						
ILMN_1779281	HAPLN4	85.35332	0.001412429	72.97165	0.01271186	85.64253	0.004237288	67.28823	0.1073446	66.84004	0.1299435	87.72562	0.005649718	77.52752	0.01271186	75.39935	0.01694915						
ILMN_1763523	HARS	1043.645	0	1020.372	0	1252.54	0	1045.182	0	644.1458	0	746.9095	0	637.6417	0	664.2961	0						
ILMN_1718963	HARS2	127.4871	0	127.9607	0	192.9609	0	131.6673	0	99.06522	0.001412429	113.0844	0	97.86762	0.001412429	92.36584	0.001412429						
ILMN_1754716	HAS1	72.26713	0.03531073	74.00961	0.01129944	76.74973	0.02824859	76.92976	0.005649718	92.48385	0.001412429	100.6427	0.002824859	91.90742	0.001412429	94.11449	0.001412429						
ILMN_1738492	HAS2	102.3138	0	109.591	0	138.9011	0	96.76174	0.001412429	92.81163	0.001412429	112.1342	0	92.60704	0.001412429	107.3125	0						
ILMN_1700935	HAS2	85.38353	0.001412429	78.25112	0.004237288	98.54723	0	71.16865	0.04096045	86.71281	0.002824859	98.14812	0.002824859	86.75047	0.001412429	89.9967	0.001412429						
ILMN_1679365	HAS3	65.73743	0.1539548	62.27567	0.180791	73.89056	0.05367232	71.84261	0.03248588	68.9577	0.08192091	70.54784	0.1977401	62.87009	0.3121469	65.15524	0.2062147						
ILMN_1720271	HAS3	756.5192	0	726.8425	0	794.5378	0	663.2922	0	652.1126	0	733.472	0	637.8549	0	724.5958	0						
ILMN_1684341	HAS3	94.01221	0	96.92609	0	91.25782	0.002824859	82.23077	0.002824859	100.7092	0	97.99007	0.002824859	99.89902	0	86.66848	0.002824859						
ILMN_1693905	HAT1	74.38519	0.02259887	75.47112	0.008474576	85.50864	0.004237288	75.65318	0.007062147	65.263	0.1892655	79.98107	0.02259887	65.82067	0.1680791	76.39677	0.01553672						
ILMN_1725244	HAT1	384.2758	0	416.4209	0	659.7666	0	402.8083	0	263.1281	0	294.8995	0	254.8142	0	317.17	0						
ILMN_1691662	HAVCR1	62.20146	0.299435	54.70078	0.6327683	61.10543	0.5819209	58.63371	0.5550848	55.2793	0.7937853	63.40866	0.5889831	56.22204	0.7387006	52.25959	0.9110169						
ILMN_1693826	HAVCR2	248.17	0	276.5287	0	356.977	0	281.2841	0	1040.575	0	1220.037	0	945.3103	0	1173.991	0						
ILMN_1750658	HAX1	736.7957	0	774.382	0	992.3437	0	735.7156	0	541.8603	0	659.934	0	512.0912	0	590.7309	0						
ILMN_1667796	HBA1	334.7196	0	269.0988	0	354.5726	0	273.7539	0	19130.21	0	20517.65	0	20113.26	0	20584.88	0						
ILMN_1769753	HBB	326.0856	0	315.5477	0	370.9456	0	305.0197	0	21664.03	0	23243.79	0	21776.83	0	21280.15	0						
ILMN_1815527	HBD	64.986	0.1822034	67.99856	0.03672316	76.10358	0.03107345	58.2522	0.5847458	86.18023	0.002824859	102.9521	0.002824859	91.33088	0.001412429	92.78374	0.001412429						
ILMN_1651358	HBE1	52.38592	0.9039548	57.70472	0.4223164	65.57368	0.3361582	61.11022	0.3997175	59.86349	0.4774011	63.33367	0.5932204	59.26228	0.5466102	68.51866	0.1045198						
ILMN_1756777	HBEGF	81.82274	0.001412429	74.25532	0.009887005	95.90562	0.001412429	74.09871	0.01694915	648.975	0	742.0884	0	638.5626	0	698.2839	0						
ILMN_1796678	HBG1	62.22125	0.299435	58.13588	0.3926554	62.73863	0.4788136	57.77316	0.6200565	340.0963	0	365.66	0	289.7542	0	323.9099	0						
ILMN_1758159	HBG2	61.92605	0.3135593	54.36991	0.6596045	60.77043	0.5974576	64.06092	0.2415254	305.252	0	342.0361	0	257.4356	0	311.6959	0						
ILMN_1685415	HBP1	171.0948	0	174.4744	0	274.4994	0	173.1023	0	377.8813	0	424.5468	0	346.4095	0	394.2329	0						
ILMN_1696183	HBQ1	224.7985	0	202.4353	0	236.4861	0	215.2744	0	77.42088	0.01271186	94.15971	0.004237288	84.6524	0.001412429	79.86008	0.002824859						
ILMN_1659495	HBS1L	60.73935	0.3841808	61.16296	0.2372881	76.96752	0.02824859	72.48834	0.02118644	75.54661	0.01694915	91.56754	0.004237288	75.53901	0.01836158	79.97228	0.002824859						
ILMN_1795779	HBXIP	66.50131	0.1214689	66.1717	0.06073446	64.62434	0.3771186	62.60531	0.3177966	60.41479	0.4420904	67.09835	0.3559322	65.77599	0.1694915	58.54955	0.5776836						
ILMN_1713458	HBZ	65.40034	0.1638418	61.72794	0.2076271	60.18674	0.6355932	66.56149	0.1327684	81.29009	0.004237288	88.23557	0.004237288	80.27594	0.008474576	88.10082	0.001412429						
ILMN_1706273	HCCA2	199.7796	0	181.1139	0	220.7217	0	187.854	0	191.1341	0	235.8548	0	193.4528	0	234.778	0						
ILMN_1737642	HCCS	103.4098	0	105.7487	0	107.2127	0	89.06756	0.001412429	94.84916	0.001412429	109.8369	0.001412429	101.5949	0	97.73218	0.001412429						
ILMN_1732705	HCFC1	1101.394	0	1067.271	0	1582.727	0	1012.654	0	683.3082	0	781.6874	0	576.8178	0	743.549	0						
ILMN_1757877	HCFC1R1	619.5146	0	595.6134	0	890.4073	0	595.1393	0	920.1418	0	1020.53	0	765.765	0	1002.231	0						
ILMN_1674297	HCFC2	90.25628	0.001412429	96.92178	0	132.7204	0	102.6085	0	115.5041	0	129.8207	0	104.7037	0	119.8425	0						
ILMN_1746436	HCG27	64.13302	0.2175141	62.67009	0.1581921	64.67234	0.3757062	70.38914	0.04943503	103.271	0	113.151	0	102.9264	0	115.9304	0						
ILMN_1814611	HCG9	63.10881	0.2669491	61.63334	0.210452	67.16393	0.2387006	60.14333	0.4435028	61.36349	0.3827684	65.15089	0.4590395	75.80819	0.01694915	64.33685	0.25						
ILMN_1791771	HCK	73.48952	0.02824859	67.9524	0.03813559	85.04211	0.004237288	70.6455	0.04519774	315.985	0	358.8603	0	319.231	0	335.5624	0						
ILMN_1727402	HCLS1	167.1837	0	170.2203	0	210.0686	0	172.8641	0	992.7205	0	1215.847	0	984.4905	0	1133.219	0						
ILMN_1687404	HCN1	61.16644	0.3531073	55.4199	0.5847458	70.05772	0.1257062	57.00014	0.6779661	60.68556	0.4251412	67.26206	0.3460452	64.61198	0.210452	63.90502	0.2584746						
ILMN_1659150	HCN2	60.983	0.3714689	54.88913	0.6214689	64.70917	0.3742938	67.42561	0.1059322	61.8247	0.3658192	65.79032	0.4223164	59.33342	0.5423729	61.75296	0.3474576						
ILMN_1787256	HCN3	139.692	0	123.4465	0	150.2008	0	141.7114	0	97.60847	0.001412429	75.9036	0.06638418	79.98706	0.008474576	76.73233	0.01412429						
ILMN_1680474	HCN4	67.27709	0.1115819	66.84862	0.05225989	78.5291	0.01412429	67.8516	0.09322034	69.03031	0.07768361	69.05226	0.2514124	65.88023	0.1666667	65.8335	0.1892655						
ILMN_1803945	HCP5	112.1327	0	108.3391	0	127.2235	0	118.1257	0	1053.552	0	1172.468	0	1044.03	0	1124.671	0						
ILMN_1761137	HCRT	67.19881	0.1115819	59.18664	0.3220339	70.5302	0.1186441	64.65442	0.2076271	57.10082	0.6836158	70.90701	0.1878531	59.22152	0.5480226	61.42613	0.3686441						
ILMN_1660217	HCRTR1	55.57685	0.7443503	60.65596	0.2556497	58.85873	0.7288136	57.73943	0.6242938	58.9253	0.5466102	66.3211	0.3983051	61.71004	0.3757062	58.49284	0.5819209						
ILMN_1678065	HCRTR2	84.04245	0.001412429	77.50799	0.004237288	82.85798	0.004237288	74.00182	0.01694915	87.25784	0.002824859	86.30453	0.005649718	81.31379	0.005649718	81.50032	0.002824859						
ILMN_1699931	HCST	177.8582	0	183.9182	0	235.9216	0	178.3087	0	1288.201	0	1480.761	0	1225.112	0	1488.916	0						
ILMN_1726198	HCTSL-s	66.87929	0.1158192	63.97627	0.1087571	74.08382	0.04943503	63.62134	0.2711864	68.60081	0.08474576	71.0499	0.1864407	67.41262	0.1257062	61.48287	0.3672316						
ILMN_1724720	HD	175.5541	0	183.5269	0	222.9882	0	171.878	0	276.9034	0	283.3752	0	230.9978	0	289.4229	0						
ILMN_1727458	HDAC1	2725.431	0	2751.907	0	3328.217	0	2702.075	0	1657.573	0	1857.641	0	1495.984	0	1739.079	0						
ILMN_1684690	HDAC11	120.3939	0	132.2099	0	156.4435	0	131.8914	0	109.6216	0	129.6545	0	118.7236	0	122.8548	0						
ILMN_1767747	HDAC2	1539.928	0	1602.361	0	2096.485	0	1480.859	0	501.3477	0	553.9362	0	423.2108	0	541.8461	0						
ILMN_1772455	HDAC3	696.5849	0	719.8799	0	918.8254	0	705.5428	0	407.2265	0	477.5692	0	391.1869	0	439.3625	0						
ILMN_1764396	HDAC4	216.9355	0	232.2183	0	282.1541	0	210.8588	0	213.7494	0	238.4559	0	192.939	0	247.9128	0						
ILMN_1810856	HDAC5	70.81145	0.05367232	82.59833	0	99.56823	0	81.84673	0.002824859	111.4905	0	112.0865	0	97.67938	0.001412429	107.8482	0						
ILMN_1798546	HDAC6	185.8651	0	182.1809	0	205.0423	0	189.9274	0	224.7509	0	255.3675	0	195.1916	0	210.0142	0						
ILMN_1728521	HDAC7A	101.8256	0	100.6005	0	105.8658	0	95.4397	0.001412429	146.132	0	172.017	0	139.0712	0	156.8155	0						
ILMN_1794485	HDAC7A	58.56935	0.5381356	56.0376	0.5211864	65.24522	0.3474576	64.97858	0.2019774	63.41986	0.2514124	67.17059	0.3516949	59.74267	0.5112994	61.34382	0.3771186						
ILMN_1651544	HDAC8	122.6317	0	128.0888	0	163.3879	0	146.6014	0	119.312	0	131.9971	0	103.4665	0	97.99207	0.001412429						
ILMN_1673708	HDAC9	69.18501	0.0720339	79.27779	0.002824859	79.33825	0.009887005	74.78903	0.01412429	56.81214	0.700565	61.14014	0.7217514	56.48325	0.7274011	59.67284	0.4971751						
ILMN_1715241	HDAC9	62.02637	0.309322	59.72009	0.2951977	62.99941	0.4646893	68.39448	0.08615819	63.33103	0.2612994	77.58791	0.04661017	62.73641	0.3177966	73.72521	0.03389831						
ILMN_1803563	HDAC9	83.15388	0.001412429	79.58359	0.002824859	93.71462	0.001412429	96.51031	0.001412429	84.31451	0.002824859	78.0707	0.04096045	70.45635	0.06214689	71.57277	0.05932203						
ILMN_1781173	HDAC9	100.0993	0	123.9985	0	129.4527	0	88.27074	0.001412429	61.96787	0.3573446	68.02626	0.3107345	61.52746	0.3855932	63.58221	0.2810735						
ILMN_1792323	HDC	146.2442	0	150.6265	0	163.9897	0	150.7616	0	548.9327	0	628.0316	0	494.7805	0	595.8794	0						
ILMN_1753745	HDDC2	1528.592	0	1609.465	0	2239.403	0	1580.645	0	1107.738	0	1222.11	0	922.0693	0	1159.585	0						
ILMN_1781638	HDDC3	275.1571	0	280.9927	0	355.3935	0	285.0974	0	217.4521	0	246.6516	0	206.4218	0	237.091	0						
ILMN_1765621	HDGF	1187.355	0	1215.513	0	1405.556	0	1046.006	0	428.7936	0	472.6621	0	421.7077	0	433.7629	0						
ILMN_1681927	HDGF2	115.7119	0	105.4073	0	116.8691	0	113.613	0	86.69586	0.002824859	103.6245	0.002824859	81.18164	0.005649718	79.21031	0.004237288						
ILMN_1779673	HDGFL1	56.09983	0.7161017	55.32104	0.5903955	66.54128	0.2725989	60.09846	0.4463277	62.63272	0.3036723	69.84212	0.2175141	58.83394	0.5776836	64.03436	0.2570621						
ILMN_1784256	HDGFRP3	68.50611	0.08474576	70.42525	0.02118644	75.40877	0.03389831	65.82934	0.1680791	91.39549	0.001412429	106.9559	0.002824859	83.95428	0.001412429	94.41457	0.001412429						
ILMN_1710136	HDHD1A	182.3036	0	194.1823	0	230.2234	0	178.3432	0	238.5179	0	280.9875	0	218.7681	0	237.1569	0						
ILMN_1702265	HDHD2	423.1474	0	428.9339	0	546.706	0	420.9257	0	521.8489	0	595.0748	0	470.571	0	535.6691	0						
ILMN_1726466	HDHD3	110.3364	0	88.00059	0	96.56587	0.001412429	98.87218	0.001412429	102.7429	0	112.5487	0	107.9401	0	115.0449	0						
ILMN_1756426	HDLBP	70.91479	0.05225989	58.27159	0.3926554	68.1295	0.190678	60.60227	0.4237288	62.36267	0.3234463	75.06731	0.07909604	51.60241	0.9279661	70.08806	0.07485875						
ILMN_1699797	HDLBP	67.27061	0.1115819	66.19746	0.06073446	81.1838	0.005649718	62.98645	0.299435	82.23732	0.002824859	81.56668	0.01836158	72.84904	0.03248588	63.1148	0.3050847						
ILMN_1678252	HDLBP	74.85911	0.02259887	66.75861	0.05225989	90.2392	0.004237288	72.82746	0.02118644	64.93227	0.1935028	65.95242	0.4138418	67.27104	0.1285311	55.81812	0.7443503						
ILMN_1787762	HEATR1	1113.852	0	1060.107	0	1277.021	0	969.9645	0	287.526	0	319.3524	0	319.0392	0	262.2619	0						
ILMN_1806647	HEATR2	60.31291	0.4096045	59.34238	0.309322	69.87475	0.1299435	61.86373	0.3601695	62.02039	0.3488701	61.18657	0.7175141	60.54242	0.4562147	53.27367	0.8855932						
ILMN_1706824	HEATR2	1047.622	0	1052.164	0	1512.307	0	1114.506	0	565.7175	0	629.7518	0	472.7088	0	591.4649	0						
ILMN_1808219	HEATR3	136.1522	0	142.0782	0	172.1113	0	131.4593	0	77.92767	0.01129944	97.30534	0.002824859	89.27773	0.001412429	101.0214	0						
ILMN_1666082	HEATR3	67.83906	0.09463277	55.21608	0.5974576	68.54239	0.1751412	63.56584	0.2725989	87.21231	0.002824859	83.97591	0.01129944	76.5114	0.01553672	80.25517	0.002824859						
ILMN_1765198	HEATR4	69.41673	0.06920904	65.92114	0.07062147	72.61868	0.07485875	73.01328	0.01836158	57.24114	0.6793785	66.98398	0.3629943	68.88089	0.09887005	68.22696	0.1144068						
ILMN_1810805	HEATR5B	272.9439	0	253.7367	0	310.3621	0	244.8237	0	280.3447	0	284.1882	0	245.8251	0	282.4044	0						
ILMN_1802557	HEBP1	189.5005	0	192.8057	0	246.0583	0	194.1763	0	415.5583	0	440.4267	0	324.0664	0	380.7608	0						
ILMN_1755077	HEBP2	1243.191	0	1303.479	0	1839.2	0	1236.83	0	680.7629	0	737.6723	0	589.7325	0	719.1481	0						
ILMN_1770667	HECA	92.75369	0	85.34623	0	97.658	0.001412429	80.20286	0.002824859	133.7925	0	135.1389	0	125.934	0	146.4324	0						
ILMN_1670097	HECTD1	567.2427	0	628.3065	0	812.237	0	545.6722	0	659.5869	0	671.851	0	521.4789	0	745.0368	0						
ILMN_1790530	HECTD2	61.82962	0.3177966	63.05332	0.1440678	64.41451	0.3870057	58.86953	0.5409604	62.49186	0.3149717	62.58923	0.6341808	67.70624	0.1200565	65.14072	0.2062147						
ILMN_1726636	HECTD2	130.9802	0	153.9838	0	194.3802	0	148.8912	0	135.8541	0	165.8848	0	125.9745	0	142.7663	0						
ILMN_1668876	HECTD2	68.58387	0.08474576	65.80913	0.07062147	74.76868	0.04237288	66.31051	0.1539548	85.44401	0.002824859	87.13089	0.005649718	77.19112	0.01412429	84.68665	0.002824859						
ILMN_1813731	HECTD3	126.7449	0	110.0461	0	140.5639	0	124.6203	0	134.4143	0	149.6053	0	143.2535	0	145.2007	0						
ILMN_1790645	HECW1	56.45441	0.6864407	54.1623	0.6765537	54.03256	0.9477401	58.38776	0.5805085	54.95856	0.8135593	59.56168	0.8022599	62.64407	0.3319209	53.09369	0.8898305						
ILMN_1775268	HECW2	111.6269	0	100.7687	0	125.4375	0	103.968	0	242.2668	0	266.3993	0	206.3484	0	261.0753	0						
ILMN_1720440	HEL308	98.09936	0	86.73203	0	125.3177	0	87.33256	0.001412429	118.9712	0	138.5029	0	115.1327	0	144.5347	0						
ILMN_1707945	HELB	98.55302	0	88.66109	0	111.9367	0	88.61782	0.001412429	71.08907	0.0480226	93.33086	0.004237288	74.4038	0.02542373	76.4831	0.01553672						
ILMN_1783610	HELLS	104.0852	0	101.5798	0	129.0455	0	97.64608	0.001412429	70.37534	0.05649718	64.30013	0.5240113	62.75103	0.3177966	61.06339	0.3997175						
ILMN_1693843	HELT	52.40156	0.9025424	56.7254	0.4774011	64.40493	0.3870057	52.81772	0.8884181	64.31187	0.2132768	70.33194	0.2033898	61.74566	0.3757062	64.46786	0.2429378						
ILMN_1762835	HELZ	386.9225	0	359.0932	0	444.4506	0	359.8146	0	465.4535	0	539.8589	0	421.8961	0	477.2472	0						
ILMN_1748610	HEMGN	67.59341	0.1016949	67.2504	0.05084746	69.75665	0.1313559	68.17437	0.08898305	67.00577	0.1257062	72.36074	0.1384181	59.57217	0.5183616	60.31827	0.4519774						
ILMN_1689675	HEMGN	49.63095	0.9675141	54.56967	0.6440678	64.2832	0.3898305	56.36848	0.7372881	58.33574	0.59887	64.62161	0.5028248	55.01221	0.8149717	59.36832	0.5127119						
ILMN_1731014	HEMK1	106.6316	0	101.3374	0	132.6252	0	100.2323	0	127.1515	0	144.7307	0	110.1803	0	121.1918	0						
ILMN_1714523	HEPH	111.7911	0	107.3572	0	140.7786	0	114.1277	0	143.6586	0	152.5952	0	126.4949	0	139.9134	0						
ILMN_1663683	HEPH	69.10748	0.07485875	59.70485	0.2966102	68.64376	0.170904	53.81139	0.8545198	65.90331	0.1581921	63.40235	0.5889831	61.05939	0.4166667	67.62891	0.1285311						
ILMN_1659316	HEPN1	125.4216	0	136.7079	0	160.9369	0	131.1546	0	63.57408	0.2415254	63.43567	0.5889831	63.98112	0.240113	61.41479	0.3700565						
ILMN_1786211	HERC1	276.4325	0	259.1937	0	308.5253	0	258.2625	0	461.1028	0	514.5535	0	411.2068	0	444.2172	0						
ILMN_1813475	HERC2	298.8123	0	301.8473	0	409.5435	0	299.0916	0	254.8044	0	306.7661	0	234.8283	0	277.7986	0						
ILMN_1666485	HERC2P2	58.19435	0.5649717	52.72065	0.759887	59.29185	0.7033898	58.56856	0.5635593	55.74754	0.7683616	58.05029	0.8502825	54.61616	0.8333333	51.0552	0.9420904						
ILMN_1741032	HERC3	97.71513	0	93.27332	0	119.4063	0	93.66564	0.001412429	83.6574	0.002824859	104.2507	0.002824859	89.98315	0.001412429	89.30599	0.001412429						
ILMN_1770665	HERC4	90.59866	0.001412429	87.49786	0	108.2243	0	93.35571	0.001412429	108.2246	0	134.905	0	111.7645	0	112.451	0						
ILMN_1678922	HERC4	281.5674	0	277.3536	0	389.5061	0	249.9122	0	237.5258	0	294.3328	0	210.7999	0	304.2932	0						
ILMN_1729749	HERC5	92.45589	0	78.2058	0.004237288	94.85564	0.001412429	79.29935	0.002824859	540.7496	0	641.0594	0	489.4856	0	661.3233	0						
ILMN_1654639	HERC6	76.71511	0.01271186	78.35838	0.002824859	94.68033	0.001412429	76.35863	0.007062147	257.9771	0	288.6501	0	239.9623	0	278.2667	0						
ILMN_1700346	HERPUD1	321.1308	0	311.1126	0	422.905	0	302.2638	0	1066.632	0	1224.033	0	950.516	0	1232.682	0						
ILMN_1785158	HERPUD2	94.58286	0	90.57255	0	99.25137	0	92.72488	0.001412429	144.3467	0	159.1534	0	139.1927	0	165.7087	0						
ILMN_1755392	HERV-FRD	66.56979	0.1172316	59.84647	0.289548	65.52149	0.3403955	61.56683	0.3728814	59.49458	0.5127119	71.40176	0.180791	58.80917	0.5776836	60.94426	0.4039548						
ILMN_1710284	HES1	628.1212	0	597.786	0	715.0201	0	560.9636	0	178.9482	0	196.2141	0	174.427	0	198.3761	0						
ILMN_1709870	HES2	61.1945	0.3531073	71.44542	0.01694915	75.33777	0.03389831	57.68614	0.6271186	64.81556	0.1949152	71.57555	0.1765537	64.73008	0.2062147	71.34041	0.06355932						
ILMN_1696055	HES3	58.49228	0.5451977	60.85686	0.2443503	62.05219	0.5268362	63.50822	0.2754237	60.6798	0.4251412	69.41166	0.2330509	67.57154	0.1228814	57.82144	0.6242938						
ILMN_1653466	HES4	425.1961	0	419.2203	0	491.0506	0	393.4254	0	1400.429	0	1686.689	0	1300.112	0	1529.736	0						
ILMN_1794742	HES5	76.36083	0.01271186	78.89909	0.002824859	88.90867	0.004237288	78.53278	0.002824859	64.86627	0.1949152	73.59924	0.1059322	67.54413	0.1228814	79.78661	0.002824859						
ILMN_1694268	HES6	1946.727	0	1712.987	0	2662.054	0	1833.026	0	107.8033	0	135.6281	0	122.5312	0	113.3249	0						
ILMN_1792956	HES7	55.03334	0.7824859	53.06932	0.7330508	65.26216	0.3460452	64.41599	0.2175141	59.77355	0.4816384	64.41041	0.5169492	61.78731	0.3728814	59.95003	0.4788136						
ILMN_1742929	HESX1	85.16624	0.001412429	79.09407	0.002824859	87.17487	0.004237288	86.29701	0.001412429	57.4991	0.6596045	75.80914	0.06920904	62.96701	0.3064972	63.76597	0.2683616						
ILMN_1813911	HEXA	105.8407	0	93.78651	0	107.1819	0	98.19299	0.001412429	109.7704	0	120.3324	0	96.93947	0.001412429	108.5419	0						
ILMN_1806692	HEXB	1755.452	0	1783.024	0	2316.643	0	1677.218	0	3302.214	0	3743.251	0	2884.232	0	3526.101	0						
ILMN_1741180	HEXDC	121.0786	0	111.6703	0	125.3599	0	117.7261	0	162.0198	0	185.1422	0	172.6154	0	169.3914	0						
ILMN_1685115	HEXIM1	78.57586	0.009887005	80.04211	0.002824859	84.13914	0.004237288	72.78572	0.02118644	93.56369	0.001412429	99.90818	0.002824859	85.25321	0.001412429	84.08547	0.002824859						
ILMN_1701006	HEXIM2	90.80515	0	87.66107	0	99.00821	0	96.0998	0.001412429	77.00344	0.01271186	86.21894	0.005649718	76.42798	0.01553672	70.74753	0.06779661						
ILMN_1788203	HEY1	474.5292	0	513.1232	0	713.7422	0	489.7436	0	419.7168	0	486.5949	0	373.2819	0	476.4315	0						
ILMN_1781307	HEY2	95.21025	0	75.00453	0.009887005	90.90346	0.002824859	82.76773	0.002824859	84.55959	0.002824859	107.139	0.002824859	79.56519	0.008474576	92.42357	0.001412429						
ILMN_1654324	HEYL	402.8819	0	422.1082	0	565.4797	0	405.0845	0	737.4277	0	870.4332	0	668.4745	0	842.3378	0						
ILMN_1683345	HFE	69.03259	0.07768361	59.66284	0.2966102	63.29245	0.4449153	57.47768	0.6483051	57.76214	0.6313559	61.89233	0.6793785	54.84109	0.8220339	69.76994	0.07627118						
ILMN_1743537	HFE	64.51672	0.2033898	59.10934	0.3276836	68.49863	0.1765537	63.07347	0.2966102	59.68214	0.4929379	69.27708	0.2372881	63.89249	0.2429378	62.92873	0.3135593						
ILMN_1783008	HFE2	53.88046	0.8460452	59.93394	0.2867232	62.5752	0.4872881	55.254	0.7966102	60.7313	0.4223164	59.24776	0.8206215	57.34725	0.6793785	51.38041	0.9406779						
ILMN_1760985	HFE2	63.79191	0.2288136	66.04388	0.06638418	60.74747	0.59887	61.08054	0.3997175	62.25643	0.3333333	66.91264	0.3686441	61.73533	0.3757062	60.51501	0.430791						
ILMN_1747285	HFM1	51.40569	0.9322034	57.12048	0.4562147	59.1935	0.7062147	57.57666	0.6384181	56.38085	0.720339	59.18645	0.8206215	55.70461	0.7669492	52.03152	0.920904						
ILMN_1737541	HGD	77.05782	0.01129944	73.83546	0.01129944	84.22712	0.004237288	87.98517	0.001412429	96.29607	0.001412429	103.6337	0.002824859	90.86972	0.001412429	86.50175	0.002824859						
